question_id,question_order,max_score,model_id,exam_answer_id,subject_id,answer_text,ai_score,human_score,diff,abs_diff,squared_diff,prompt_preview
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,6562,S066,持續向系統確認某個狀態是否成立，以達到鎖的效果。,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1849,S041,process 在 loop 內持續偵測某事件是否發生，若一直沒偵測到，就會一直在 loop 內等待,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2599,S031,當一個行程或執行緒想要某項資源，但那項資源目前被佔用或lock，而不斷去查看critical section可否進入，或是一直在輪詢設備可否使用。,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2034,S116,一個process沒有真正在運行而是不斷重複的去確認一個特定狀態是否存在。Spinlock通常用於確認Critical section此時是否是lock的狀態，如果不是代表沒有其他process在裡面跑並且可以進入CS去跑的。,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2213,S059,"When a process is waiting for a resource, it doesn't rest but keep checking if CPU release the resource or the running process has done, which is kind of wasting CPU utilization.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1601,S064,process等待的時候是使用loop的方式來達到等待的效果,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1747,S101,有共享的資料時，當一個process正在執行，另一個process進入spinlock等待。,1.0,1.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2029,S103,"一個low priority的process A已經拿到lock, 同時一個high priority的process B想使用A正在使用的資源, 但因為B的priority比較高, 讓A沒辦法釋放lock, B只能一直等待, 無法使用資源",1.0,0.5,0.5,0.5,0.25,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2434,S104,Busy waiting means that a thread is looping since it needs to repeatedly check if the resource (such as a lock that is holding by another thread) is released.,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2056,S023,"Busy waiting is a situation when a thread is looping, continuously checking whether a condition exists that it to continue.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1671,S113,busy waiting常見於當一個process需要等待某個資源，像是lock或semaphore等，thread會一直發出詢問直到資源釋放，可能會導致CPU 使用率下降,1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1963,S055,"high priority的process 陷入spinlock loop,進入不到critical section執行不了,導致priority inversion",2.0,0.5,1.5,1.5,2.25,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1910,S119,一個process一直在不斷的進行迴圈，一直不斷的檢查是否能進入critical section。,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2402,S067,"busy waiting 是指當threads or process在執行的過程一直跑空迴圈,去等待資源(例如:I/O 的請求或C.S.的進入)",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2124,S076,"Busy waiting or spinlock is the situation where a process is continuously checking a condition in a loop, instead of executing. The process busy waits (continuously runs) instead of sleeping without doing any useful work. ",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2705,S074,"Busy waiting entails a phenomenon where a process keeps on checking for a chance to enter the critical section, but fails because there is a longer process still executing, so the process keeps on knocking without success.",1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1914,S063,A task is waiting to get a shared resource and keep running on CPU to check whether the resource is available.,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1985,S090,"The technique that let process(or thread) keep looping, checking for conditions that the process(or thread) can continue to execute or not. Usually used to control whether the process can go in to the critical section or not.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,4971,S100,"The CPU is asking or requesting device or resource until it get the resource, and it will decrease the utilization of CPU.",1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1912,S114,透過loop 迴圈，一次只放一個process進入critical section 其餘的process則會被此loop 迴圈擋在外面，不斷執行loop程式碼，直到條件允許後，才讓process進入critical section.  此loop 卡住其餘process的行為，稱為spinlock . ,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1605,S038,if a program want to into critical section  wating for  is busy to false to join in,1.0,1.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2103,S047,用一個迴圈不停的去獲得 lock 的狀態,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1891,S044,busy waiting is a situation that thread is looping and continuously checks whether it can enter the critical section.,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1815,S075,在等待運作critic section的process會一直提出lock請求，直到成功為止,1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1663,S030,透過不斷輪尋的方式來達到 critical section。,1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1878,S106,"it means that a process is continuously waiting for a resource that currently isn't available , but the proces still occupies the cpu time  , so the cpu is occupied but not doing actual computation , waste of time . 
",1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1946,S019,Spinlock is a process keeping in a loop and continuously checking whether there is a condition can make it continue such as entering a critical section or holding a resource.,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1825,S020,A process is not executing and it keep asking if it is allowed to get CPU.,0.0,1.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,3154,S010,A process keep looping checking whether a resource is available.,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2234,S091,"一個低優先權的Process在critical section,高優先權process在wait lock,會造成低優先權的process無法釋放lock",1.0,0.5,0.5,0.5,0.25,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1644,S051,"When process run in while loop such as while(lock){}, waiting resource to unlock.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1876,S039,"high priority thread is keep looping to wait the resource hold by other low priority thread, prevent low priority thread release the resource",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1901,S018,a process continuously try to get the resource(lock) until it get.,1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2429,S049,an atomic instruction based lock needs to loop in execution to wait until lock release,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2015,S053,當一個process持續檢查自己是否持有lock或semaphore而一直在跑while迴圈，占用CPU資源，等待獲得lock或semaphore即是busy waiting,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2035,S092,"when a process(thread) is in a critical section, another process(thread) also want to go into the critical section, it will keep trying to enter the critical section.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1714,S125,will lead to priority inversion,0.0,0.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2028,S021,"spinlock is the process is looping ,check if the codition is met it allow to excute.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1716,S050,"the process is looping, and waiting for access of critical section",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1784,S036,threads不斷執行迴圈反覆確認是否完成,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1944,S048,在有優先權順序的時候，高優先權的一直在loop中迴圈進不去critical section，因為低優先權的沒有把lock釋放，造成高優先權的無法進入，稱為busy waiting,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2678,S112,"Busy waiting means the process that has a higher priority is stuck by the process that has lower priority who lock the CPU. A process that has a higher priority will continuously ask for CPU, so the CPU cannot complete the process with lower priority smoothly and effectively.   ",1.0,0.5,0.5,0.5,0.25,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1715,S006,"when a process is ready, it keeps checking if there is a change to execute",1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2099,S026,"某個區塊被LOCK住,不停地詢問能不能進去區塊內,並未睡眠",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,4079,S032,Busy waiting is when the process waits for another one to release the lock of the critical section,1.0,1.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2569,S057,"指持續輪詢等待。指被一個特定條件 luck 鎖定無法執行，不斷等待，直到特定條件允許
才能繼續執行。",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2111,S002,"Continuously checking whether it allows to be executed or not in the loop, so that the lock can not be released.",1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1948,S007,A spinlock is a phenomenon where a thread holds a lock but one or many threads are kept occupying the resources and cannot exit its critical section. So the threads are starving.,0.0,1.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2208,S016,當一個高優先權的thread或process需要一個資源才能執行，但此資源卻在另一個低優先權的thread或process上，以至於高優先權的thread在cpu上持續迴圈等待資源，造成cpu持續被占用。,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2533,S083,所謂忙碌等待：高優先權等待低優先權解鎖，此時不會睡眠或阻塞，而是進入迴圏等待滿足條作，此時會造成CPU浪費。,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1976,S088,當thread在等待CS內的resource，thread不會休眠而會一直在CS外執行loop檢查是否有lock可以拿,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2220,S058,a thread is keep waiting and checking some condition that allow it to continue,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2060,S043,"thread循環進行，持續查看是否有允許可進入執行，透過poll查看內容。
low-priority進入lock，但因執行順序取決於優先權高低，所以應由high-priority先執行，導致low-priority佔用lock並在裡面出不來，而high-priority卻無法進入lock。高優先權者實際上要先執行，卻被卡住而無法執行就稱為busy waitiong",2.0,0.5,1.5,1.5,2.25,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1828,S060,"a process is looping, continugous checking whether condition exist to allow it to continue
常被用於等待進入critical section和poll device等等",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1885,S024,"when a process A with lower priority have the lock, and a process B with higher priority but not have a lock, process A will always waiting B to be executed because it has higher priority, but the process B can not execute because it does not have the lock, and A have not chance to execute to release the lock. The solution is priority inheritance, give the process that held lock the highest priority and set the priority back after that process have executed.",1.0,0.5,0.5,0.5,0.25,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1799,S095,一個process 一直在looping 等待某些條件被滿足（有可能是等待lock），這就是busy waiting,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1806,S077,"One process is keep checking the shared resource or entering critical section is available or not, while the resource is occupied by other process.",1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1923,S120,"Assume they are two process, A and B.
A is in Critical Section now, and B is waiting for the permission and check by a loop.
The condition B meet is busy waiting.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1845,S073,一個process在某個迴圈中不斷檢查是否滿足某些條件，直到可以繼續執行，常用於檢查是否可以執行crital section,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1848,S069,busy waiting就是一個程式遇到一個loop，CPU要一直確定那個loop的condition 是否達成，無法往下執行，CPU就會無法執行其他程式，他會在那邊一直等到condition達成,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,4944,S072,"The threads is looping , continuously checking the exist state,  check whether it can run.
And this may consume CPU resources, waste the resources. ",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2032,S042,"busy waiting (spinlock) is the situation that the thread is looping, continuously checking whether the condition exists that allow it to continue.",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1906,S071,在loop裡面，CPU要一直check process的狀態，導致CPU被process占用很多時間但一直在空轉,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2382,S062,當有兩個processes要進入critical section，但critical section只允許一個process進入，而另一個process等待的狀態即為busy waiting(spinlock),1.0,1.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2036,S045,就是有thread在critical section 時外面的人進不去只能等裡面的人釋放鎖才能進去，在這段時間就會一直呼叫while去看裡面的人好了沒，只能在外面空等,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1846,S056,"Busy waiting, or call as spinlock, always loop to check a condition in a process, ",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2050,S029,優先權較高的行程會一直執行迴圈來輪詢cpu是否空閒,2.0,1.0,1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1968,S065,一個程式不斷在迴圈內檢查條件，條件符合程式才可以繼續運行，這會不斷佔用CPU,2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,2345,S025,The status that a process keep checking whether the shared resource is occupied by another process. The process that is using the shared resource would be holding a lock.,1.0,2.0,-1.0,1.0,1.0,What is busy waiting (spinlock)?
bc513144-2e7e-4363-8375-56c87bc07ff0,3,2.0,deepseek-v4-pro,1790,S098,"用while loop不斷測試該process能否進入critical section
",2.0,2.0,0.0,0.0,0.0,What is busy waiting (spinlock)?
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,1831,S109,把memory切成page 的大小去分配；這樣就不用受限於連續分配的問題,0.0,0.5,-0.5,0.5,0.25,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,1880,S015,Demand paging is a technique that only swap the pages when it's necessary. It is commonly used because it saves a lot of resource since it minimize the number of swapping.,2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2153,S117,透過valid bit檢查access的page是否在memory，如不在從secondory device (disk)中載入到memory，memory access比直接從disk讀資料更快，只載入需要的page到memory可節省memory用量,2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,5037,S093,不用將整個process所需的page一次輸入到memory中，只需輸入目前所需的apge即可，這樣可以有更多的空間做到同時有許多process在執行,2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2160,S012,"demand paging是在有需要的時候（process要reference這個page），才把他從second storage的swapping area交換出來，放到memory。
使用demand paging可以讓process的logical address規模超過physical address，讓更多process可以同時使用memory",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2152,S108,"在需要頁面時才將他載入記憶體，而非一開始就將 process 所需的所有頁面都一次載入。
此作法的好處是使得 process 的啟動速度快；另外也可以讓 process 所需的所有頁面大小大於 memory 的空間，因為可以在工作的途中再替換成需要的頁面。",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,6029,S099,"1. 透過一個 valid/invalid 去看檢查該 page 是否在 memory 裡
2. More efficient",1.0,1.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,5679,S070,用valid/invalid bit(1/0)來表示那個page的資料是不是有用的，0表示沒用或是不在memory中，方便選擇page去做替換,0.0,0.5,-0.5,0.5,0.25,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2254,S080,"separate a process into different page, only load the page which is needed to RAM, so that RAM can have many processes with part of them, it commonly used because it can let process save more time to swap the whole process in and out.",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,1753,S003,"Demand paging means we swap in the frames only when it is requested.
The virtual memory use a valid bit to show whether the page is valid or not.
It can make good use of the page table, since the pages usually more than frames.
And save spaces since some frames are not often required. Only swap in when we need it.
",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2058,S035,"q1 : demand paging : The system load in the page when we need it.
q2 : because we have limit physical memory space, use demand paging can load the page only when we need it, save the memory usage, and more efficient. ",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2347,S037,page與frame是分開的，page比frame還要多，因此系統會把用不到的page swap out到storage，在遭遇page fault的時候再swap in，能夠大幅減少physical frame的需求，減少page swap並增加效率,2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,6046,S096,"When a process starts instead of loading the complete program into the memory, only the required parts to continue execution are loaded to the memory.",1.0,1.5,-0.5,0.5,0.25,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2004,S013,"By using the concept of virtual paging, it achieves that(Why common use?) no limitation of the contiguous physical address and it's easy to check if the needs is on the memory by viewing the page table; if the needs is not on the memory, then do ""swap in"" from the disk and record it on demand page. ",1.0,1.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2142,S040,"in virtual memory system, process won't get physical memory for its all logical memory address, only ask for what it need. If a process need more memory, it will demand paging. Use virtual memory system let our computer run more processes even all needed memory of these processes more then physical memory.",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,1897,S124,Demand paging is when a process needs a page from its logical address space that is not currently loaded in the physical address space to be loaded in one of the frames. ,1.0,1.5,-0.5,0.5,0.25,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,6488,S121,"Demand paging is a concept when a process try to access to a data. Instead of accessing to the data thanks to the physical address (seen by the memory unit), it uses the logical address to simplify the memory management by the user, to secure the memory between the different users and by abstraction to allow more logical memory for a process than the actual physical memory. Therefore, when a process try to access to a data, it ask the MMU to translate the logical address to the physical address to get from a page, a frame.",0.0,1.0,-1.0,1.0,1.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2665,S068,讓執行中的 process 可以不用一次性載入所有需要的 memory frame / page，在有需要用到特定資料實在載入特定的 memory blocks。常被使用的原因有實作簡單，以及這樣的做法可以使比較大的 process 使用相對小的 memory blocks，從而增加整體運行的所需記憶體上限，減少 memory and disk 之間的資訊交換次數，增加效率，吞吐量等等。,2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,1933,S102,demand pageing 是要使用時才把這個page弄到memory裡，他這樣可以讓virtual momory比physcial memory大,2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2082,S034,"Demand paging is that bring a page into memory when it is needed.
It commonly used because it can reduce memory size.",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,5587,S084,demand paging的核心概念是需要多少就用多少，相較於其他paging方法，較不會浪費，假如是valid bit，代表這個page在memory裡；假如是invalid bit，代表可能是非法存取或這個page不在memory裡。,1.0,2.0,-1.0,1.0,1.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2458,S079,"Since the logical address space is often larger than the physical memory, we will not keep all the data in memory but often load the required page from physical memory when needed to decrease the CPU usage.",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,6564,S122,"損害頁面，導致資料丟失

因為很簡易",0.0,0.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,1964,S086,"Because when the process executing, only part of logical address need to be in physical memory, so we only need these logical address in physical memory, this is called demand paging.",1.0,1.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2187,S052,"Demand paging is that a part of a process is allocated a block of physical memory only when a process needs to use that part of process. It is commonly used because each process only occupies a part of block in physical memory, then it allows multiple processes to share the physical memory.",2.0,2.0,0.0,0.0,0.0,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,2193,S033,paging將memory分成固定大小的空間，使的當多個process要使用memory時可以平行運作。,0.0,0.5,-0.5,0.5,0.25,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
f2dac513-8733-4f95-8e93-ce1e5e922334,4,2.0,deepseek-v4-flash,6234,S123,"If there is an invalid reference, the OS will bring the missing page into the memory; if the page is simply not in the memory, the process will be aborted.",0.0,0.5,-0.5,0.5,0.25,"Describe the concept of ""demand paging"" as a virtual memory implementation. Why is it commonly used?"
