experiment_id,exam_key,preset,contest_id,question_id,question_order,question_type,max_score,answer_count,scored_count,blank_score_count,model_id,run_status,terminal_event_type,started_at,ended_at,elapsed_seconds,input_tokens,output_tokens,cost_cents,cost_usd,session_id,run_id,prompt_preview,run_dir,grade_csv_path,rubric_path
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,4cec7cc1-8e3e-45e3-866e-d800c15fef66,11,essay,3,123,123,0,deepseek-v4-pro,completed,run_completed,2026-05-26T15:03:14Z,2026-05-26T15:09:25Z,371.000,866544,17360,40,0.4000,e6ba1b60-e4af-4826-8d03-7cae483e2895,ed5a4f3c-9732-456d-b855-b58c6bfbd8b6,"Briefly describe the concepts of ""thread,"" ""process,"" and ""program."" How do they relate?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-20260526-221232/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-20260526-221232/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-20260526-221232/runs/4cec7cc1-8e3e-45e3-866e-d800c15fef66/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,90fd763a-b0e8-4296-986b-e2b18af93a4a,12,short_answer,2,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T15:09:25Z,2026-05-26T15:12:25Z,180.000,611810,17726,9,0.0900,cb862616-31f1-49c0-b69c-b8596abd583a,d5542dfb-92cc-4b9b-acd2-e393db7b1fe5,"In a UNIX inode with 12 direct blocks and 1 single indirect block, assuming a block size of 8KB and address size of 4 bytes, calculate the maximum file size.",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-20260526-221232/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-20260526-221232/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-20260526-221232/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,90fd763a-b0e8-4296-986b-e2b18af93a4a,12,short_answer,2,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:38:21Z,2026-05-26T17:42:38Z,257.000,390314,11690,18,0.1800,a0f0c68b-fbe2-41eb-b380-e5060bb30c4d,3fc235e7-bc61-4347-aead-f364856a30cc,"In a UNIX inode with 12 direct blocks and 1 single indirect block, assuming a block size of 8KB and address size of 4 bytes, calculate the maximum file size.",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/90fd763a-b0e8-4296-986b-e2b18af93a4a/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,7cc6d0c4-5832-45da-887f-502a70a914bf,13,essay,4,95,95,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:38:53Z,2026-05-26T17:40:47Z,114.000,342424,13044,5,0.0500,587a3b27-27de-4416-90c8-1520e8e743f8,cc9ead01-3c0c-44fa-bf86-2ed0895cdc65,List the four necessary conditions that must hold simultaneously for a system-wide deadlock to occur.,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7cc6d0c4-5832-45da-887f-502a70a914bf/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7cc6d0c4-5832-45da-887f-502a70a914bf/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7cc6d0c4-5832-45da-887f-502a70a914bf/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,7cc6d0c4-5832-45da-887f-502a70a914bf,13,essay,4,95,95,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:40:47Z,2026-05-26T17:45:05Z,258.000,389728,14121,18,0.1800,c0769241-748e-45b5-a56e-140d5d0a2bbd,79e8075d-10d1-42e7-9891-c22faf3a6aae,List the four necessary conditions that must hold simultaneously for a system-wide deadlock to occur.,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7cc6d0c4-5832-45da-887f-502a70a914bf/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7cc6d0c4-5832-45da-887f-502a70a914bf/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7cc6d0c4-5832-45da-887f-502a70a914bf/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,7692d1fe-db5b-4ba5-9e19-21957a3c17d0,14,essay,3,111,111,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:42:38Z,2026-05-26T17:45:00Z,142.000,544342,13457,8,0.0800,762ad90d-d537-4b45-af4b-bceec91a47c7,5cd9907e-0cdb-4a35-8601-ef304fc8f001,Describe the three requirements that a solution to the Critical Section problem must satisfy to be considered correct.,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,7692d1fe-db5b-4ba5-9e19-21957a3c17d0,14,essay,3,111,111,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:45:00Z,2026-05-26T17:50:22Z,322.000,612621,17410,28,0.2800,b1945302-4cdb-45eb-988a-f23d17c1a0d7,49990453-ab23-447f-80cc-781abe4bcdd6,Describe the three requirements that a solution to the Critical Section problem must satisfy to be considered correct.,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/7692d1fe-db5b-4ba5-9e19-21957a3c17d0/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,f2b4ceed-f4b7-4acf-bc91-903cc746807f,15,essay,3,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:45:05Z,2026-05-26T17:47:53Z,168.000,579998,20188,9,0.0900,46db3036-7f29-44ed-9396-84678b44742a,60464767-b548-469e-b47a-171693c5b4bd,Explain the difference between 'Internal Fragmentation' and 'External Fragmentation'. Which one is typically associated with the Paging memory management scheme,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,f2b4ceed-f4b7-4acf-bc91-903cc746807f,15,essay,3,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:47:53Z,2026-05-26T17:53:48Z,355.000,645575,23024,30,0.3000,785a9c60-d166-4fe6-b2e0-536e8404ef66,7e1308ca-c1fe-4423-a133-f14658cb6f18,Explain the difference between 'Internal Fragmentation' and 'External Fragmentation'. Which one is typically associated with the Paging memory management scheme,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/f2b4ceed-f4b7-4acf-bc91-903cc746807f/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,16d62b26-dc46-4ebc-94e2-908dc964b6cf,16,essay,3,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:50:22Z,2026-05-26T17:52:52Z,150.000,774261,17248,11,0.1100,f8ec0c65-25d0-45cb-8a33-24f77d170d92,a88e2461-ec35-49cd-b137-c4ee448164c0,"Compare the 'Many-to-One' and 'One-to-One' multithreading models. Which one allows better utilization of multi-core processors, and why?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,16d62b26-dc46-4ebc-94e2-908dc964b6cf,16,essay,3,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:52:52Z,2026-05-26T17:59:37Z,405.000,752277,25644,35,0.3500,54b66fa0-5451-4ed8-b98d-4369e40bb63e,c5380380-1bdd-4d74-a94b-9aaf82dfc0c8,"Compare the 'Many-to-One' and 'One-to-One' multithreading models. Which one allows better utilization of multi-core processors, and why?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/16d62b26-dc46-4ebc-94e2-908dc964b6cf/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8,17,short_answer,2,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:53:48Z,2026-05-26T17:55:51Z,123.000,535772,15784,8,0.0800,636f86d2-9941-43e0-83e9-71244bbeee98,32079aa1-758a-4c39-a726-1d975ae8793e,"What is the 'Aging' technique in priority scheduling, and what specific problem does it solve?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8,17,short_answer,2,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:55:51Z,2026-05-26T17:59:31Z,220.000,466287,14524,22,0.2200,e028184b-cbbd-4fa2-96f6-254140a8809f,e64272e5-fc32-49b3-bb46-78a0d8c13d36,"What is the 'Aging' technique in priority scheduling, and what specific problem does it solve?",/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/07975ab9-2b1d-40d4-88f0-9cff7a8c8fb8/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,short_answer,2,119,119,0,deepseek-v4-flash,completed,run_completed,2026-05-26T17:59:31Z,2026-05-26T18:01:30Z,119.000,400450,14239,6,0.0600,6381af71-d519-4a99-b2da-3dd66e97faf2,6137f9f7-fcdf-46ac-bd92-bb40fa709535,What is the primary purpose of the 'Translation Lookaside Buffer' (TLB) in a paging system?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,short_answer,2,119,119,0,deepseek-v4-pro,completed,run_completed,2026-05-26T17:59:37Z,2026-05-26T18:03:37Z,240.000,400458,14387,19,0.1900,0d87ab8e-9a34-414e-85f2-e0582f9873e3,a9140ba3-668d-4745-9ce7-13e4ebbf1bb0,What is the primary purpose of the 'Translation Lookaside Buffer' (TLB) in a paging system?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/cb495b8c-586a-4245-a4c6-a4e19e5abe38/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,5e40582c-f1e1-45b7-be7c-9e9a2da03c95,19,short_answer,2,122,122,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:01:30Z,2026-05-26T18:03:19Z,109.000,201516,15581,3,0.0300,82356148-05c8-4871-a010-4efba5e6f95d,0650562d-3ab4-4ada-9ffe-39f852773c6e,What is “local replacement” and “global replacement”?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,5e40582c-f1e1-45b7-be7c-9e9a2da03c95,19,short_answer,2,122,122,0,deepseek-v4-pro,completed,run_completed,2026-05-26T18:03:19Z,2026-05-26T18:07:53Z,274.000,402475,17378,19,0.1900,12778c58-e008-491e-803e-51c247fb202f,5bd31c21-6c27-4a86-b7b3-29742d756fbf,What is “local replacement” and “global replacement”?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/5e40582c-f1e1-45b7-be7c-9e9a2da03c95/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,ff4ab35b-9b76-41a1-a6ee-36bc56d31462,20,essay,3,121,121,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:03:37Z,2026-05-26T18:09:12Z,335.000,610527,55353,10,0.1000,f77c1ec8-424d-4c36-b05a-5046f24d0508,c6da7bd1-35d9-4083-a632-ee9d7ad65990,What are the parameters of Multilevel Feedback Queue Scheduling? (List at least three),/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,ff4ab35b-9b76-41a1-a6ee-36bc56d31462,20,essay,3,121,121,0,deepseek-v4-pro,completed,run_completed,2026-05-26T18:07:53Z,2026-05-26T18:12:58Z,305.000,651950,20047,30,0.3000,6b59cb78-facd-4acf-82f1-c4391567a819,a7e49836-7565-48e4-8b4a-70df817e9d0b,What are the parameters of Multilevel Feedback Queue Scheduling? (List at least three),/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/ff4ab35b-9b76-41a1-a6ee-36bc56d31462/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,a838727e-81c8-4834-af4e-f33b520fd1e1,21,short_answer,2,123,123,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:09:12Z,2026-05-26T18:11:15Z,123.000,417273,16430,6,0.0600,fcd6e21d-d627-460a-8303-de412753296b,9456dd90-948e-402b-981c-041c60cbfea7,What is the difference between a mode switch and a context switch?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,a838727e-81c8-4834-af4e-f33b520fd1e1,21,short_answer,2,123,123,0,deepseek-v4-pro,completed,run_completed,2026-05-26T18:11:15Z,2026-05-26T18:15:46Z,271.000,558581,16744,26,0.2600,3221c289-5256-44c0-868b-d721e62987dc,6a84693c-ca00-4a23-b245-6afd765259df,What is the difference between a mode switch and a context switch?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/a838727e-81c8-4834-af4e-f33b520fd1e1/deepseek-v4-pro/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,517790a5-db10-491c-bb92-6bb654e36795,22,short_answer,2,123,123,0,deepseek-v4-flash,completed,run_completed,2026-05-26T18:12:58Z,2026-05-26T18:14:38Z,100.000,585850,11431,9,0.0900,003ddba0-eeef-4ee4-bf3c-37554be16992,afb57730-b9f2-4115-8b6f-93f53962bbdb,A system has 32-bit addresses and 2 GB (231) main memory where each page is 1 MB (220). How many entries of a page table will contain?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/517790a5-db10-491c-bb92-6bb654e36795/deepseek-v4-flash,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/517790a5-db10-491c-bb92-6bb654e36795/deepseek-v4-flash/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/517790a5-db10-491c-bb92-6bb654e36795/deepseek-v4-flash/rubric.md
exam1-subjective-deepseek-flash-pro-consolidated-20260527-0225,exam1,exam1-subjective,08545ef3-9b1b-40ac-9afc-a751c36d2c4a,517790a5-db10-491c-bb92-6bb654e36795,22,short_answer,2,123,123,0,deepseek-v4-pro,completed,run_completed,2026-05-26T18:14:38Z,2026-05-26T18:17:52Z,194.000,392368,11484,18,0.1800,3ee24615-c340-412d-8746-b63f7383458b,d80f5dee-e727-4180-9c68-56cd2551e120,A system has 32-bit addresses and 2 GB (231) main memory where each page is 1 MB (220). How many entries of a page table will contain?,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/517790a5-db10-491c-bb92-6bb654e36795/deepseek-v4-pro,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/517790a5-db10-491c-bb92-6bb654e36795/deepseek-v4-pro/grade.csv,/Users/quan/online_judge-paper-cli/reports/qjudge-paper-experiments/exam1-subjective-deepseek-flash-pro-recovery-20260527-012651/runs/517790a5-db10-491c-bb92-6bb654e36795/deepseek-v4-pro/rubric.md
